"diagsum_position"	"reference_align_site"	"nodeid=0"	"nodeid=196"	"nodeid=396"	"nodeid=594"	"nodeid=793"	"nodeid=991"	"nodeid=1192"	"nodeid=1393"	"nodeid=1594"	"nodeid=1792"	"nodeid=1995"	"nodeid=2195"	"nodeid=2394"	"nodeid=2595"	"nodeid=2791"	"nodeid=2996"	"nodeid=3191"	"nodeid=3386"	"nodeid=3590"	"nodeid=3790"	"nodeid=3994"	"nodeid=4189"	"nodeid=4394"	"nodeid=4595"	"nodeid=4797"
"244"	"106"	"0.9753587120182596"	"0.9606390352159994"	"0.965483088003396"	"1.0207429613990138"	"1.0034222129760733"	"0.9897921225452967"	"0.9785335999675625"	"0.9883350379887984"	"0.9487946888863278"	"0.962325684162855"	"1.0156194956168147"	"1.0243753626896197"	"1.02784551425753"	"0.9992090143578399"	"1.010279463120778"	"0.9979127288271783"	"0.961200812249417"	"1.0107189000230559"	"1.013610736183374"	"0.9558847598664219"	"1.0259432203892405"	"0.9861222307841856"	"0.973327569816716"	"0.9629788092808134"	"0.9778082375220042"
"245"	"107"	"1.0061756729443723"	"0.9887826523189579"	"1.0000578609554642"	"0.9975417781459326"	"1.002999536840628"	"0.9934433671817825"	"1.0164704510873017"	"1.0155178243513188"	"1.0505877435004727"	"1.0146160290654522"	"1.020036555515381"	"1.0197107198233117"	"1.0031092425591766"	"1.0256053438964152"	"1.022034585242229"	"1.0178878315567987"	"1.0246057835129"	"1.0001102496344316"	"0.9742005748443943"	"0.9837552004637831"	"1.0052768259166294"	"1.022937255528618"	"1.0269333839617416"	"1.0340053822707078"	"1.0166913924848908"
"246"	"108"	"1.0013981796279148"	"1.0528999455719066"	"1.026305235895961"	"1.0334519734369667"	"1.0309448324961563"	"1.0597810582860099"	"1.0284585204883216"	"1.022294125296556"	"1.0380904004894402"	"1.0442314518744586"	"1.0129076871215152"	"1.0090857735584726"	"1.019497931742685"	"0.9918175252838036"	"1.0166152458124904"	"1.008479973868773"	"1.0236773991215493"	"1.0004921744798576"	"0.987524782640643"	"1.020606561242524"	"1.0400092361658193"	"1.0393441533980226"	"1.0239239905433586"	"1.0298801634156214"	"1.0293131928580397"
"247"	"109"	"0.9889782653604713"	"1.0177673125627127"	"1.014331930932273"	"1.0133136781805014"	"1.0240790630636993"	"1.0484361038417545"	"1.029268634350797"	"0.9867645530249038"	"0.9940413483528112"	"1.0143868430666503"	"0.9978703309804575"	"1.000517695354027"	"1.0096021245418916"	"0.9593801357750953"	"0.9983377566614968"	"0.9966864250471592"	"1.020971408334307"	"0.9919173122484134"	"0.9931709490657206"	"1.017168252258887"	"1.0181842110441006"	"0.9807392279727809"	"0.979996839470096"	"1.012977195198445"	"1.0087703595709343"
"248"	"110"	"0.9599995198838495"	"0.9319125741491265"	"0.9459650009856919"	"0.955986659601249"	"0.9977442766262553"	"1.0237220809777114"	"1.0006184466860613"	"0.9276961842339269"	"0.9272664386702162"	"0.9674903455061777"	"0.8751559602228074"	"0.9046189023286003"	"0.944224735685033"	"0.925681072608648"	"0.905364839099597"	"0.9042369153181135"	"0.9008336866634535"	"0.9267494705413389"	"0.9100459596185543"	"0.9586796803736926"	"0.9293194845287882"	"0.928442105447841"	"0.9149899467152864"	"0.9387947586837229"	"0.9366842139101078"
"249"	"111"	"1.01433754135748"	"1.0579080008000803"	"1.0537137318706193"	"1.015026716054588"	"0.9906270520887218"	"0.9770893307019644"	"1.0201201176457266"	"0.9878532172438755"	"0.9887288466094761"	"0.9724006997382324"	"1.0436551338705073"	"1.0337777892272821"	"1.0092270985727758"	"0.9814895047303208"	"0.9836081559538473"	"0.9917857593530478"	"0.9757104771630268"	"0.9753038775978519"	"1.033288545374459"	"0.9897969486130179"	"0.986363105114794"	"1.0196147902963797"	"1.0332766632982104"	"1.005529566387033"	"1.0189140082085792"
"250"	"112"	"1.0476342638032485"	"1.0371332923453631"	"1.0004702187291492"	"1.0162459037907556"	"1.0413263699736666"	"0.9547496929192585"	"1.0145709884225913"	"1.0575787546672124"	"1.0602211885361965"	"1.0640244019051985"	"1.018609041970454"	"1.0720545427346055"	"1.0317782047465378"	"1.083663613643375"	"1.0381472899828044"	"1.0244746897828398"	"1.0309207497550557"	"1.027489244826387"	"1.0210138832457094"	"1.0113451333765893"	"1.0140170072714172"	"1.0367336168865056"	"1.0289652208435427"	"1.0407419302566137"	"1.056977803225587"
"251"	"113"	"1.0307398522884315"	"1.0322979411722772"	"1.0343516106949353"	"0.9994518391237577"	"0.9958653569716288"	"1.0092107872750333"	"1.0362313914097394"	"1.0259537329822754"	"1.0012134944349216"	"0.9896070927155829"	"1.0226999524140983"	"0.9988590777127868"	"0.9844692928203579"	"0.9903498705610732"	"1.0276857328214666"	"1.025023162650874"	"1.0452025786970855"	"1.0489020140547538"	"1.0257808943750262"	"1.0517807738729847"	"1.0300223945543714"	"1.0049154222982397"	"1.0212401371135789"	"1.0379965447106945"	"1.0231039355397937"
"252"	"114"	"0.9826340395503058"	"0.9900674378276576"	"0.9688307522840246"	"0.9717916968918001"	"0.987573016403297"	"0.9869761258052302"	"0.9668731154043064"	"0.9925051720740661"	"0.9430990284286181"	"0.9758630650356596"	"0.9654112043694247"	"0.9713212452724879"	"0.9996530095360079"	"0.9811178801028214"	"0.9894627926813097"	"0.9963326963034824"	"0.9936668465492083"	"0.9752469913330363"	"1.0083945891988229"	"0.9939057204916031"	"0.9785446815258252"	"0.9393805683137509"	"0.9431492358401684"	"0.9763649906171761"	"0.9662572448675986"
"253"	"115"	"0.9968888809769336"	"0.9992230610369389"	"0.9927092453037891"	"0.9769861929871345"	"0.9800694707900757"	"0.9774207244528753"	"0.9679689113148542"	"1.0174354756125705"	"0.9998850235588093"	"1.0328539857063637"	"0.986430218131475"	"0.9975170083423187"	"0.9858851983188107"	"1.003389222151432"	"1.0001290653292112"	"0.9990610916333968"	"0.9895293731460465"	"0.9930929631122354"	"0.9797074279739341"	"0.9615697298055998"	"1.010726087222809"	"0.9765289478527209"	"0.9665587680656208"	"0.9893751417389104"	"0.9981242557900826"
"254"	"116"	"1.0291507865822012"	"1.01876163700613"	"1.0553493233725884"	"1.0155263139625776"	"1.025252766587739"	"1.0299975902891745"	"1.0239478232624768"	"0.9977617051153543"	"1.0196800033958142"	"1.026766263280554"	"1.0230413664480986"	"1.0183144728058426"	"1.0368285436816937"	"1.057077741697811"	"1.0362100860255075"	"1.0484948478190683"	"1.055479530066583"	"1.0502015267578289"	"1.0390644891763068"	"1.0271334954806302"	"1.0821947763391895"	"1.0500771441696526"	"1.069842955956264"	"1.0281034727542895"	"1.0261394585926347"
"255"	"117"	"0.949335504340561"	"0.9502386767892844"	"0.9830794952021802"	"0.9851523133241487"	"0.9586364569453502"	"0.9837420220289276"	"0.9873009646762313"	"0.9649206679376633"	"0.9550750896911548"	"0.9409679819964517"	"0.9888791495852308"	"0.9400895252894239"	"0.9340057891430862"	"0.9408437067897235"	"0.9685440687386894"	"0.9743421842318032"	"0.9445296190872909"	"0.9500494963220562"	"0.982276840270784"	"0.9522143523241405"	"0.9599963524096792"	"0.9546661240594694"	"0.9703666525933488"	"0.9166217728706562"	"0.8856316830266614"
"256"	"118"	"0.9314843532410194"	"0.9726625795283794"	"0.9679149908028326"	"0.9742804002003933"	"0.9644555565308335"	"0.9587535624833279"	"0.9435373887112297"	"0.9613286031052815"	"0.9571413439624987"	"0.9274166980156383"	"0.9551793760198185"	"0.9727210698702763"	"0.9725119210777993"	"0.9679759048651572"	"0.921931625402268"	"0.9329423631577006"	"0.9590513148332599"	"0.9811820544782481"	"0.9161266470919621"	"0.9764896703512844"	"0.9537609976270541"	"0.9470110794493772"	"0.9276472951829707"	"0.9281220236230935"	"0.9584390062473526"
"257"	"119"	"0.9747883909046062"	"0.9386931981973523"	"0.9515931417878025"	"0.95909759444588"	"0.9739285508481683"	"0.9935273771397016"	"0.98696026350915"	"0.9295156444741017"	"1.0098273228577106"	"0.9974813429818624"	"1.0277305399296792"	"1.0003352085371648"	"1.0124503911627805"	"0.981248079937198"	"0.9702365036835474"	"0.9630190845436591"	"1.0296053765203594"	"0.9521656911207098"	"0.9891749972079555"	"0.9888296165820951"	"0.9871660007449627"	"1.0339647916720291"	"1.0312013308373602"	"0.982091282106057"	"1.0069092953226224"
"258"	"120"	"0.9571329051906523"	"0.9510883140860916"	"0.9396711182047979"	"0.9687507323052873"	"0.9351037148375272"	"0.9593031415259723"	"0.9323449774655541"	"0.9645053938047684"	"0.9934102391522752"	"0.955486454435737"	"0.9568143327400206"	"0.9503757007481477"	"0.9922692858638962"	"0.9804795232321138"	"0.9945462338580799"	"0.9978512853541469"	"0.9953966069858546"	"1.0025837121572547"	"0.9637093050019236"	"0.9507622306285662"	"0.9807431070848978"	"0.9848114395551409"	"0.9907507821048033"	"0.9841904182483181"	"0.963684661113316"
"259"	"121"	"1.0355431017604926"	"1.056929863276754"	"1.0497996820181095"	"1.0191939659180815"	"0.9998339484218719"	"0.999897370057418"	"0.9795956999838102"	"0.9936478451483263"	"0.9616690101930975"	"1.009715816473971"	"1.0011883144538474"	"1.0109155678532586"	"0.9691522874699996"	"1.0066575319304534"	"1.0058814287597084"	"1.0050401490011716"	"0.9834443340633398"	"1.0275392309407525"	"0.9907204030445821"	"1.0360277499454822"	"1.0181492970576393"	"1.0017543735119143"	"0.9882173657758936"	"1.0073305149592282"	"0.998186772434423"
"260"	"122"	"0.9989098223544859"	"0.9658402479588513"	"0.9333063756830247"	"0.9731634247334796"	"0.9582830057264449"	"0.9764599389341256"	"0.9740639709323561"	"0.9855697352727862"	"0.9525376630879175"	"0.9619750609619095"	"0.9666239997791111"	"0.945997330889764"	"0.9607043657406961"	"0.983531285035842"	"0.9812432413389353"	"0.9748437863836676"	"0.9889578241441572"	"0.9884569136776664"	"0.9973268947834488"	"0.9852370975765942"	"0.9437656226669199"	"0.9699727907910168"	"0.9653223502460897"	"0.996754673990819"	"0.986943344511467"
"261"	"123"	"0.9933195989233963"	"1.0037868768273766"	"1.0255877603702495"	"0.9860171070268707"	"0.9950753302380558"	"1.0175143935779531"	"1.0041206304589787"	"1.0140101543853652"	"1.0092585673950814"	"0.9945107239548426"	"1.02143449538283"	"1.006874665251048"	"0.9915385060873925"	"1.0138869667808244"	"1.0125624410331886"	"1.0184606040898345"	"0.9745727983577568"	"1.0077392131439857"	"1.0406074071358278"	"0.9865488793504222"	"1.005914068385096"	"1.0220720302924209"	"1.0180664451256956"	"0.9856830151724325"	"1.0247101047001788"
"262"	"124"	"1.0103320925434276"	"1.0119939733745944"	"1.0090928307549947"	"1.0566026817400274"	"1.0280703603718808"	"1.001467557436498"	"1.0462581586508628"	"1.0128693481937212"	"1.0399227114954945"	"1.0139157942349428"	"1.012902779054225"	"1.0424147024691905"	"1.0437831636490074"	"1.0256656765953494"	"1.0089761593539117"	"1.0143315518882183"	"1.0373224652606756"	"1.0455229217610236"	"1.0278415185329761"	"1.0602773919881463"	"1.0290200954609456"	"1.0267143167229178"	"1.0123794638700028"	"1.0250271484758693"	"0.9914356045933284"
"263"	"125"	"1.0185136343732017"	"1.0040794998828708"	"1.006193048132456"	"0.9686280082671292"	"0.9946403374104619"	"0.9999158877165398"	"1.014418732478372"	"0.9525184510677311"	"0.9796648651562482"	"1.0126063028304764"	"0.9782977059311798"	"0.9817253055485933"	"1.0064202180547193"	"0.9834200851861902"	"0.9694998039941766"	"0.9707990046758161"	"0.980035230084076"	"0.961513769190466"	"0.9896688162352382"	"0.9928727498045077"	"0.9765153393204333"	"0.9883953426003249"	"0.9821408091149264"	"0.986156290679735"	"0.9954864497538954"
"264"	"126"	"1.0426294680972499"	"1.022078440599553"	"1.0179692446744206"	"1.0733262750374928"	"1.0119313826860348"	"0.9860453222347353"	"1.002956160490315"	"1.0592010594842791"	"1.0360393448911476"	"1.010337614781857"	"1.038272783958977"	"1.042391944700455"	"1.0284729813252633"	"1.0157436211166642"	"1.0662970868055055"	"1.0632973750900758"	"1.0710194721696522"	"1.0434378191834235"	"1.0488845831775737"	"1.0387159350864246"	"1.045791300424891"	"1.0117401248415172"	"1.024444092751164"	"1.0550769208751156"	"1.0630882459796573"
"265"	"127"	"1.0102966724388363"	"1.0053706290524096"	"1.0448967229936332"	"1.0045566694187518"	"1.0221949177653942"	"1.0678457436668811"	"1.0570638026154624"	"1.0537565644092146"	"1.0362316662318325"	"0.9960185269107151"	"0.9975606649758062"	"1.018687833214659"	"1.0458065976013262"	"1.00114793921474"	"1.0350358963294863"	"1.0123237876667885"	"1.00391851935718"	"0.959696560497325"	"0.9952204866866262"	"0.9773127871670512"	"0.9933808842736273"	"1.0185761883727404"	"1.0216862103056341"	"1.0230460885687829"	"1.0356883951104598"
"266"	"128"	"1.000986757536772"	"1.0011379735922004"	"0.981986278185594"	"0.9903417810058694"	"1.004780187704117"	"0.9976109304309532"	"1.0109232394599499"	"1.0479765842777893"	"1.0610493341232357"	"1.0644077333347337"	"1.03611032537425"	"1.0165339563380265"	"1.0343740426679866"	"1.021275635664154"	"1.0247652102192653"	"1.0291478852601637"	"1.059972295474269"	"1.039752942087772"	"1.0469679566329564"	"1.050263967601773"	"1.0163805762237101"	"1.0244092913857152"	"1.0364703569969735"	"1.0616381201945417"	"1.0312868914494913"
"267"	"129"	"1.071459095791585"	"1.0322130863686685"	"1.0101542428100065"	"1.0307093667363172"	"1.0253969397484766"	"1.0148497227212725"	"0.9784268865642349"	"1.0045302337421644"	"1.0305129428869397"	"1.0148569276328612"	"1.0616282680740141"	"1.0498554903128305"	"1.0510009041497756"	"1.0383448081232278"	"1.0585457942575172"	"1.0735481232966917"	"1.0385712551268114"	"1.0119844916005987"	"1.0614037675300416"	"1.0326147541678645"	"1.049923488082693"	"1.0464153691971294"	"1.0726947990082418"	"1.0292952596745988"	"1.04173362235656"
"268"	"130"	"0.9998387037120527"	"0.9884938789564677"	"0.9930290498296461"	"0.967815678678065"	"0.9429929582220938"	"0.9354074211477348"	"0.9494075143734048"	"0.9832367628786257"	"0.9803079806635994"	"0.9617008613736234"	"0.9907826010215083"	"0.9597411772862112"	"0.9661236724706925"	"0.9869076390355904"	"0.9611213829869407"	"0.9699106560485755"	"0.9847929651416216"	"0.956138557055618"	"0.9609588000424837"	"0.9390381159192335"	"0.9568361098517667"	"0.961664857823663"	"0.9826028646938353"	"0.9888033254427026"	"0.9720459214225136"
"269"	"131"	"1.0125279286423676"	"1.027602253418908"	"1.0485228948006577"	"1.0039704542065628"	"1.0295761121473126"	"1.0575469377935114"	"1.0284227395072223"	"1.026155485657006"	"1.0075663019363899"	"0.9977630814336302"	"1.0101883370272406"	"0.9912071280958809"	"1.0033544017244616"	"1.014096586091644"	"1.030765898431694"	"1.0269770200252264"	"1.024989620383165"	"1.055255377992417"	"1.0306162876123028"	"1.0317769924180138"	"1.0356606980244718"	"1.0337060911207754"	"1.0100081807888492"	"1.0425811797973819"	"1.0094450632133052"
"270"	"132"	"1.0062598082711705"	"1.0371823469584558"	"1.014356548768143"	"1.0091123706581921"	"1.0206323590910793"	"1.0371567526589125"	"1.0137933013610032"	"1.0174488667602548"	"1.0569374217593874"	"1.0089596389041244"	"1.0525799410547543"	"1.0326719479684576"	"1.0186656075161602"	"1.018174221868512"	"1.0168027637429622"	"1.0208645073636122"	"1.0400817514210805"	"1.020421790396185"	"1.0381978593937622"	"1.0176226148288172"	"0.9922456563630963"	"1.0203217953673056"	"1.0070193269883188"	"1.0318188347183477"	"0.9844311851148237"
"271"	"133"	"0.9856639644196349"	"0.9732689244917392"	"1.0075432821980055"	"0.9589523038117481"	"0.9668541832014032"	"0.9618898853164731"	"0.9565001760994271"	"0.9867903528288953"	"0.979145906039078"	"1.0177238560784367"	"0.9925623624617516"	"0.9515747446994244"	"0.996817743795006"	"0.9732350579675709"	"0.959492897403819"	"0.964861303902012"	"0.9825212771763201"	"0.9721019136278634"	"0.9587063921185819"	"0.9702960246237468"	"0.9547642451565042"	"0.9899344143287861"	"0.995324132660511"	"0.9420693465355139"	"0.9541340028066396"
"272"	"134"	"1.0094462309470615"	"0.9788631955646317"	"0.9877330778349065"	"0.988997726010417"	"0.9840382479192387"	"1.0017149294285987"	"1.0027638239296208"	"0.9994879439281275"	"0.9970888457282608"	"0.9736427726491476"	"0.9562095598568644"	"1.0221889756198295"	"1.0108176448452895"	"0.9841580974422012"	"0.9941122744822637"	"0.9953617588352808"	"1.0199679857657034"	"0.9524363912094058"	"1.0018818674842318"	"0.9921586328282959"	"1.0015831413078764"	"0.9999080042598476"	"0.993602880287106"	"1.0101804780648322"	"0.9807531125931357"
"273"	"135"	"1.0050033206350237"	"0.990415161686579"	"1.0110170432871772"	"1.0605220544076153"	"0.9959250318047426"	"1.0225828768841716"	"0.9957325381454418"	"0.9780187749067986"	"0.9473953009828351"	"0.9678686682281552"	"0.9984144561771079"	"1.0105015251932035"	"1.0227483098505392"	"1.0185747947317443"	"1.03112656008014"	"1.0256722091057693"	"0.9786358148593489"	"0.9833648867944125"	"0.9944163926695961"	"0.9548063702863541"	"0.9952029027464515"	"1.0253127621426414"	"1.0198197277432013"	"0.9958376996850085"	"1.0017495502382154"
"274"	"136"	"1.0417377176809175"	"1.0292587220190235"	"1.0377092703891888"	"1.0294834633398546"	"1.0459840609185072"	"1.0410966468292855"	"1.039883753380696"	"1.0655001169930738"	"1.0715947892341946"	"1.054919005220685"	"1.0560247352276522"	"1.0514191938906816"	"1.06010783987666"	"1.042016650404831"	"1.0587540195501288"	"1.0552342231355265"	"1.057540642908705"	"1.032086648664111"	"1.0380855784623537"	"1.0122573891317688"	"1.0096820733806098"	"1.0264643683591805"	"1.0509904685122569"	"1.0404530672620962"	"1.0676750535962523"
"275"	"137"	"0.9933110087678323"	"0.932852524425672"	"0.9376886004001721"	"0.9832193385329326"	"0.9868894747046568"	"0.9787452993910785"	"0.9916685019469256"	"0.9326497890171224"	"0.9743735452770013"	"0.9449583155915354"	"0.9895137448154138"	"0.9838555649236373"	"0.9890917083221795"	"0.9598311597776263"	"0.9907101545076862"	"0.9859723235810989"	"0.9377628972851884"	"0.998146740388367"	"0.9823171300101728"	"0.9840443997542823"	"0.9954046716726048"	"0.9762694267032708"	"0.9714666290337833"	"0.9821999407751273"	"0.9758311236414835"
"276"	"138"	"0.9691672749242048"	"0.9688576679757606"	"0.9593073440097435"	"1.040402329952838"	"0.9900682038090746"	"0.9898362045088445"	"0.9836356236945217"	"0.9768548268651291"	"1.021736003896327"	"1.0642420748753774"	"0.9987873741875549"	"0.9734119072746696"	"1.0018767710748655"	"0.9712996686644096"	"0.9900427755758541"	"0.9885986488058236"	"1.002920155376875"	"1.0395371696228433"	"0.9642765677369028"	"1.024479137776853"	"1.0182771971027893"	"0.9825704338659548"	"0.9675984654298746"	"1.0087412410458394"	"0.9769549034723576"
"277"	"139"	"1.0238632882751861"	"0.990704966182291"	"1.0038336337846203"	"0.9495430471907317"	"0.9637385737124559"	"0.9446191206550518"	"0.9668602998104433"	"0.9819453270585642"	"1.012986978435668"	"0.971704819114393"	"1.0082400286145687"	"0.9990044279989486"	"1.004626486003432"	"0.9984354906505818"	"1.0106086190911923"	"1.02174462977071"	"1.0178668193977076"	"0.9927918920723515"	"1.009631059656232"	"1.0346043851958546"	"1.0171815335345065"	"1.008578196482972"	"1.0019763960483505"	"1.0085249128574154"	"0.9779535480471266"
"278"	"140"	"1.0008899941625948"	"1.0497673097132003"	"1.0481615081163165"	"1.0193948894810987"	"1.0559068834947538"	"1.0413316719908468"	"1.0678106982253157"	"0.9998894802290351"	"0.9972691943917891"	"1.0333385976682048"	"1.0014354254487656"	"1.0213175910298693"	"1.009486969856805"	"0.9736662576861597"	"0.9611713861886703"	"0.9675092133442064"	"0.9885029930937841"	"1.0010657326573336"	"1.0046901352336222"	"1.0226364097978111"	"1.0370924915394972"	"1.0033153638416399"	"0.9987129348336318"	"1.0251780041431935"	"0.9876216082213841"
"279"	"141"	"1.0336874424837998"	"0.9801925178557528"	"0.9828131645339907"	"0.9857568670736309"	"1.0139396832097816"	"1.0153861211216717"	"1.0096343840636484"	"0.989608078004257"	"0.9876390281704761"	"1.0107841769855757"	"0.9863309444867555"	"1.0028539871676825"	"0.9849575999257386"	"1.0167148580814844"	"0.9580712057476768"	"0.9593707937518711"	"0.9520764864094596"	"1.0038954093891486"	"0.99885907532433"	"0.9813345671030388"	"0.95643590374037"	"0.9890508385985758"	"0.9986054399457968"	"0.9474669594918309"	"0.9890652311658804"
